,WSR0,WSR7,WSR8,WSR9,WSR10,WSR11,WSR12,WSR13,WSR14,WSR15,WSR16,WSR17,WSR18,WSR19,WSR20,WSR21,WSR_PK,WSR_AV,T0,T85,RH85,U85,V85,HT85,T70,RH70,U70,V70,HT70,RH50,U50,V50,KI,TT,SLP,SLP_,Precp,Result
2812,0.352441052118129,0.7658252703461943,1.2609431661099366,1.8365326449286465,2.2462968534011627,2.0036200097555494,2.356061061873678,2.6707073745824523,2.780471583054968,3.0231484267005815,3.2658252703461943,3.4670873648269027,2.7,2.347558947881871,2.004882104236258,1.747558947881871,3.895117895763742,1.6329126351730971,17.637794739409355,12.902357915274841,0.619637999024445,1.5198913347106258,-1.777219841365286,1487.542510569959,5.818266322464323,0.21658252703461944,5.319359134892178,-7.0083358403052305,3101.6519422310585,0.3007406293197675,10.8905380925296,-1.688983514914244,11.812670034144425,44.81409840231171,10110.0,39.755894788187106,0.0,1.0
2813,1.3793054321391454,3.0089628971408775,3.9227592757147804,3.8910371028591224,3.9910371028591225,3.768277827144342,3.584138913572171,4.215861086427829,4.322759275714781,4.513796378573903,4.075176016431294,3.6048334814330256,2.982074205718245,2.0751760164312936,1.866213119290416,1.266213119290416,4.706898189286952,2.7455185514295612,21.40412941570785,19.666213119290415,0.2995166518566974,6.0075452678262105,-0.3313463953322735,1483.0380112750606,9.856546156424365,0.18296574650017322,9.440299794608832,-0.059169367926270144,3123.082825760765,0.17910371028591224,23.557902049620957,-1.1536840590218258,6.639324427867784,36.91173167071997,10083.413891357217,-1.4828732500866089,0.0,1.0
2814,0.41263920713179003,1.3,1.169888634294568,1.6349443171472842,1.1921937443100619,2.069888634294568,2.152416475720926,1.631971012899198,3.11263920713179,3.642750572837222,0.9319710128991978,0.7970266957519139,1.4698886342945678,0.88736079286821,1.052416475720926,1.169888634294568,3.695167048558148,1.252416475720926,26.204832951441855,19.152416475720926,0.6434944317147284,-1.8632141356499183,-0.138676448108508,1535.3884744499226,7.289220440061976,0.6380668194232593,-4.405354078908494,-5.379515639224845,3169.635690307287,0.3102973304248086,-8.611967816006288,-6.215311984062159,32.03717163125592,46.29330740136438,10114.126392071317,-6.7472158573642,0.0,1.0
2815,0.45152430243459885,0.6060972097383954,0.909145814607593,0.8637187219113897,1.569815931649785,2.3152430243459885,2.5274374438227794,2.127437443822779,2.57591314138818,2.5,3.181708370784814,2.678659765915616,1.7756111610464185,2.2362812780886103,1.890854185392407,1.7515243024345988,3.5939027902616045,1.4030486048691977,13.00884383426583,9.111590458793266,0.27487776779071627,2.2056384789354366,-4.336215121729942,1524.5777250234387,-1.57926372659914,0.14,7.0965171020717035,-7.024259406381403,3098.0137331226374,0.15454270926962035,13.431501559075521,-8.866817399609994,-5.890250224708883,34.20670117042192,10178.03350585211,-5.152430243459884,0.0,1.0
2816,0.720404842392669,0.9632658596012218,1.8265317192024435,2.1,2.3204048423926693,1.8877462463804506,2.361214527178007,2.4081510887731197,3.693873123190225,4.610202421196335,4.204075544386559,3.840809684785338,3.5326585960122183,0.9510121059816724,0.8938731231902253,1.4,4.646936561595113,1.8469365615951125,26.255114770828104,18.226531719202445,0.8246936561595113,-2.2985722034417106,-2.059611429883253,1546.5203777219328,7.842861017208553,0.6459190315214661,-2.555719322371119,-3.2826802923801144,3182.0510121059815,0.24347099284354334,-2.4330715745428484,-3.0973658124016645,32.93983825949347,48.32858305162566,10133.673414039878,8.673414039877816,0.6453117679324628,1.0
2817,0.3022476941888591,1.434831796125906,1.7786543690072485,1.0393271845036243,1.0348317961259061,1.8089907767554365,2.4067430825665777,2.539327184503624,2.5696635922518123,2.5977523058111407,2.932584101937047,3.197752305811141,2.5696635922518123,1.9,1.1910092232445635,0.8280887135593287,3.197752305811141,1.5022476941888592,22.24831796125906,15.17640667481839,0.6132584101937046,-4.328319454019343,-0.7975275363922549,1575.9550461162228,7.429220024455168,0.09258410193704697,-7.018547208958793,-0.026966359225181216,3195.7191128644067,0.033483179612590605,-3.9380902063196106,-2.8041634589103763,2.0797558246974477,41.791009223244565,10188.146025484262,-8.483179612590607,0.0,1.0
2818,2.2537680900345762,3.4306521350518646,3.661304270103729,3.261304270103729,3.2457244951901703,3.0994925852247466,2.983912810311188,3.7065213505186465,3.4371734855705114,3.2065213505186465,2.891448990380341,2.523115954982712,2.023115954982712,1.5155797749135589,0.9080435948444061,0.4005074147752532,4.122608540207459,2.384420225086441,22.815072360138306,19.632681794152877,0.3799492585224747,12.281484723545937,-4.142172591763398,1470.4271752731847,10.923115954982713,0.15386957298962708,16.46761515055631,-1.561572985803285,3115.816669646024,0.1415579774913559,27.27941933127933,1.7126217609051615,3.283405395535935,35.96231909965424,10065.0,10.753618006915286,0.0,1.0
2819,0.24561215263497435,1.0824486105398974,0.6561215263497435,1.3420911447623074,1.1052546868573845,0.7543878473650257,1.0947453131426155,1.4579088552376926,1.426327084190154,1.6351027789202055,2.263163542095077,1.9543878473650258,1.4684182289524614,1.1420911447623074,0.6964789921273333,0.42806076317487163,2.422806076317487,0.9684182289524615,20.7,15.04035746577759,0.7605308336760617,-2.7516085959991545,0.6772261136244517,1529.9035746577758,8.438623786792872,0.25526005184770767,3.5717551389460103,2.9552922417896466,3153.535210078727,0.04,6.844549698310318,-0.9377143564577464,13.012296702602718,38.66679184977421,10136.140303815875,-2.280607631748717,0.0,1.0
2820,0.07146879433118813,1.6319920212580445,1.1749296099204207,0.4,1.064265602834406,0.7322735815763615,1.2714687943311882,1.282132801417203,2.1927968085032177,2.582132801417203,3.389335992913985,2.907203191496782,1.5322735815763615,2.7821328014172026,2.8570624113376235,2.8498592198408415,3.389335992913985,1.546398404251609,13.742937588662375,12.346398404251609,0.42210464538537124,4.028221489318663,-2.129597606377413,1508.1613679078819,2.7426560283440593,0.3781851241098886,6.203871418388763,-0.17555725179766113,3109.2853120566883,0.2110664007086015,15.841486735560927,4.969513949359978,11.754528368472771,41.195131382819184,10147.68007978742,-8.213280141720297,0.0,1.0
2821,0.9918017995662908,1.0901802047708018,1.265585603469674,1.4409910021685461,2.101621594795489,2.5344143965303263,2.0163964008674187,2.308198200433709,3.401621594795489,3.168828793060652,4.011441390024688,3.8754053986988724,3.783603599132581,2.9081982004337092,2.5081982004337093,2.0,4.150810797397745,1.8918017995662906,22.62459460130113,14.981982004337093,0.5057387403035964,1.6883603599132582,-3.652774756443584,1533.0900899783146,6.952432392193233,0.43098197952291983,0.16382891713151523,-9.097639540830052,3161.106305926269,0.2911441390024687,3.4991623828071026,-8.463990828469338,17.65234216573697,40.93936940737306,10144.18017995663,-14.590089978314538,0.0,1.0
2822,0.7246217214077129,0.8497478142718086,1.399495628543617,2.06130211779109,2.4864282106551863,1.6,1.2371847678397607,1.9246217214077128,2.7864282106551865,3.385923839198804,3.236176024926995,2.82411734995133,2.086932582111569,1.7869325821115691,1.2371847678397607,1.1623108607038564,3.4361760249269953,1.412058674975665,25.08693258211157,15.937689139296143,0.6737184767839761,-2.297748824437287,1.4872213329921415,1534.7537827859228,9.17386516422314,0.2811554303519282,-3.083269166470984,-3.9919119875365023,3172.1808801246348,0.11246217214077128,2.3326685447210767,-2.143773537927367,14.08892694794834,37.230651058895546,10135.628152321602,13.11554303519282,0.0,1.0
2823,0.6988229411643794,1.0729412834246583,1.1176467914383543,2.1200009091095957,1.6023541176712413,1.5835302673972664,2.1,2.5188238502739746,3.0835302673972667,3.356471550821925,3.8094119251369873,3.7635293582876708,3.2541174331506832,2.5270587165753415,2.1270587165753416,1.6,4.055294491986304,1.7094119251369875,24.667055989246556,16.50823486630137,0.4916469732602734,-0.8849418288904156,0.8829426470890516,1542.2647018715754,8.327058716575342,0.05729412834246583,-5.026354754047958,-0.49387747583558106,3164.0411743315067,0.02,-2.705294037431506,-4.268466641630108,-3.7800036364383827,37.152935828767085,10141.823532085617,-7.2941283424658305,0.0,1.0
2824,0.3994777408220837,1.6986943520552091,2.1968664449325024,2.7966053153435437,2.3981720928772927,2.0002611295889583,2.398955481644167,2.2002611295889585,1.7010445183558327,2.5,3.0013056479447906,2.501827907122707,2.0013056479447906,2.6984332224662513,1.700261129588958,1.3,3.0013056479447906,1.6994777408220836,16.399477740822082,16.29399401945396,0.020705049890187045,1.3513827235643807,1.7551952155631698,1524.5026112958897,9.497910963288335,0.17958219265766692,2.954855747097524,3.2211999328521097,3156.96735880138,0.02,4.238824916849689,-0.3570243859429746,-39.270492356447726,-1.1407235833064966,10149.986943520553,-20.0,0.0,1.0
2825,0.23149003343586785,1.0456733110427547,0.8,1.0394263545985667,0.993753043555812,1.596876521777906,1.096876521777906,1.1252430769916797,2.016589699077189,2.1850996656413213,2.996876521777906,3.1598565886496415,2.5370199331282643,2.168509966564132,1.7685099665641322,1.6,3.342549832820661,1.282693244171019,18.059139531897852,16.23149003343587,0.16622630101199443,-3.2649975651553507,-2.0383823409566686,1534.0276494984619,8.50865337791449,0.13944701003076038,-3.5456064750568745,-2.1308300732913588,3161.5,0.03543266889572452,-0.4262773512549799,-4.4490070366010865,-15.893497792340884,16.29329123801895,10145.0,-8.425498328206608,0.0,1.0
2826,0.6674493234344715,1.4949355025529636,1.3898710051059275,1.9773940399084404,1.6649170747109534,1.394935502552964,1.384990786078995,1.7575046069605027,1.7,2.1699815721579894,2.4,2.339963144315979,1.6124769651974868,1.1399631443159794,0.7399631443159793,0.6674493234344715,2.7824585373554767,1.2824585373554767,22.782274258935374,16.049907860789947,0.7425138208815077,-2.9345580477023328,-0.933738324643453,1529.375230348025,9.057504606960503,0.26499078607899484,1.8476888853806062,-2.2426100931861903,3158.19981572158,0.03150092139210052,5.525046069605026,-3.7590007634368097,14.929834149421907,40.38264281577558,10130.75046069605,2.12476965197487,0.0,1.0
2827,1.165014029464956,2.1335846166641117,2.3472941169668764,2.198619408927845,2.1950931035383423,2.4415789397011314,2.736403874247189,3.1029014778329516,3.4165492282152563,3.1003597949944153,3.3099823852737322,3.19779159723797,2.9225369580714764,2.406870792337913,2.0954615705482222,2.199448281253879,3.8485441928871706,2.0802738011339335,22.410606063019266,17.725451100289135,0.6591772873471164,-5.9838536352233795,-0.3132163943963935,1523.348328078719,10.008996847231463,0.08041135632644178,-2.8649602560373078,-1.970745740582621,3155.3933123148763,0.18131104104958806,-2.144681379586507,-3.038760899310431,2.6624731696688952,39.63110410495881,10113.483280787192,-5.0,0.0,1.0
2828,1.1546642700353111,1.7963661510594708,2.024259317990871,2.951991137240341,2.9787174084550947,2.8931498812295624,2.7646675118047206,3.0454989542731217,3.4507399097773703,3.6066445668626472,3.4317418920136,3.161142080196178,2.691191575484017,2.3194905424729435,2.063044528076592,1.8382120284276007,4.269157107669018,2.1921186964997688,19.610431789931418,16.563189403356194,0.14360463603166507,0.09292701794615432,0.07452808227126906,1536.0920264916094,6.299235763672844,0.15447841050342914,2.1055852878352512,-0.9232429070859456,3159.0360463603165,0.048159470167809706,1.2267278103640729,-1.7060399976696332,-14.224684761498612,19.536211932876117,10155.55980131293,-30.55980131292864,0.0,1.0
2829,2.151110818650021,1.8790474937071517,1.7837036062166738,2.8580949874143036,3.0394705373762165,1.9674072124333475,2.7720633249428692,2.579047493707152,1.5953438874904782,0.6069841687642827,1.0069841687642826,2.7674072124333473,2.3930158312357173,1.497671943745239,1.3906877749809563,1.4883597187261954,4.053438874904781,2.072063324942869,27.553332455950063,16.83248636861193,0.8439470537376217,3.486052946262378,3.46991354876132,1543.208992968155,8.369735268688109,0.6969735268688108,6.772761741819298,9.472538262014389,3176.394705373762,0.4411533862319086,7.2731967434587395,7.000687774980956,33.77640018058823,48.511321024409646,10150.0,49.417985936309776,3.252475726716462,1.0
2830,0.7657521204351756,0.8602648430462291,0.9315042408703511,1.428760602175878,0.9972563613055268,0.8630084817407023,0.960264843046229,1.1054872773889466,1.6342478795648245,2.431504240870351,3.263008481740702,3.3232733247869315,3.0890254452221066,2.889025445222107,2.3232733247869315,1.631504240870351,3.4602648430462293,1.3972563613055267,25.39858057653667,16.46026484304623,0.7742478795648244,-4.192308290832257,0.9820529686092458,1558.698675784769,9.701324215231146,0.2993188507379908,-5.412327332478693,2.0368781383826198,3193.0614938500453,0.07630084817407023,-0.15250735811789906,-1.5037467559420215,15.50501558623774,39.0104076553945,10161.712393978241,-11.712393978241222,0.0,1.0
2831,0.7363391675461847,0.7909824973614461,0.7565006617413657,1.2692328282321288,1.8801076627967874,2.66551816437992,2.938196499472289,3.087267833509237,3.087267833509237,3.8,3.850928665963052,3.152785997889157,2.3891251654353414,2.2763929989445786,1.8273216649076307,1.8381964994722892,3.850928665963052,1.8891251654353414,19.12682332822885,15.372678335092369,0.5569232828232129,1.2765814088389562,-3.444616414116064,1504.0901750263856,5.152785997889157,0.3454643329815261,7.1236392701581535,-4.173076717176787,3119.9907133403694,0.15729474920843378,10.395100896701607,-1.490694454775583,18.36075363957751,44.904252977836144,10105.0,13.726783350923693,0.0,1.0
2832,0.5870722049234073,1.8707220492340735,2.7707220492340734,2.796577639387259,2.5788971270787404,1.9095054344638516,1.961216614770222,1.6435361024617037,2.1374530286105937,3.2374530286105934,2.4939169261488896,2.964638975382963,2.3762364138403713,0.44353610246170366,1.0353610246170368,1.4,4.238783385229778,1.7,26.27281405322763,19.780227483697924,0.7751711180306371,0.005303143178168934,-1.3573392867616307,1544.0646389753829,8.274144409846814,0.7683649844310666,-1.0353620351314232,-4.693821467598497,3186.2889712707874,0.5110835791083036,-3.7773951471717258,-4.201977251630208,38.49277445508733,49.92718594677237,10125.646389753829,13.707220492340735,0.8545628106455261,1.0
2833,0.9732539169389616,1.004457680510173,1.2401191245915575,1.413373041530519,2.173253916938962,2.5465078338779232,1.9777115974491346,2.24205015336775,3.433134792347404,3.264338555918615,4.128677111837231,3.752896543164289,3.688557987245673,2.8732539169389617,2.5,2.0312037635712117,4.146507833877924,1.8821692779593076,22.738188095815367,15.006984332244153,0.5098068971223807,1.742600630020042,-3.693699684989979,1533.7451724280595,7.2248150542848455,0.4391084638979654,-0.1448438862654116,-9.232658293981174,3163.0794984663225,0.3033134792347404,2.8201642708970533,-8.68600060519648,18.48053606066201,40.77102507668387,10144.331347923475,-15.0,0.0013373041530519202,1.0
2834,1.9002396950683855,2.4865616741670653,2.6784597720901364,2.8332783181120704,2.8276827103066413,2.8904657235379485,2.728335727187871,2.318264805005462,2.7307827841036327,2.9494142694491394,2.8320267445489047,2.893862784631625,2.875494587540353,2.5621950157960645,2.1229591026061883,2.077998203696431,3.9990575452100816,2.280181720912331,20.630601434304786,18.86975408656513,0.71,0.5627300708431631,-3.6282786059559298,1507.638933895431,10.728361056785483,0.34370490387815944,1.6556309859423197,-2.5709674513843166,3151.2930348511018,0.2946311298476993,4.408671779640958,1.04756444965716,20.691967307478937,44.75983653739468,10091.512295671744,-18.024591343486716,0.0,1.0
2835,1.9947036979196404,1.6947036979196404,1.5452543194452375,1.509491361109525,0.9231777812482158,1.5726271597226187,1.490508638890475,1.908390118058331,2.6441530763940433,2.3,2.082118520832144,1.873728402773813,0.6832197638833382,1.0600419826351224,0.37372840277381303,0.17792346180297836,3.082118520832144,1.3863135798613093,27.135762958335715,19.342160503467266,0.6152543194452375,-4.164902955212319,-1.4924330701472548,1548.2108025173363,10.11368642013869,0.29284740833285755,-5.298699499656128,-2.304116261476235,3191.1004198263513,0.19273728402773813,0.9764288718837424,-0.6294913611095252,18.469428387156842,40.40188761633897,10136.36864201387,10.684321006934532,0.0,1.0
